NEOUSDT;4.813673377556421;14;4
MKRUSDT;2.7612580067678087;12;6
SHIBUSDT;1.8093185071292528;14;8
BNBUSDT;0.7003585019416937;15;6
MANAUSDT;3.043847469705047;19;8
HOTUSDT;0.592453613707715;10;4
ALPHAUSDT;3.680172829676783;16;5
SUSHIUSDT;3.690239043471865;10;5
AUDIOUSDT;-0.042399385387616895;12;9
NKNUSDT;4.508208797470896;11;3
ARPAUSDT;2.9478805446262504;8;4
DASHUSDT;5.133575971659896;10;6
FILUSDT;-3.7792944457114905;8;10
SKLUSDT;2.1366629241977524;12;5
OGNUSDT;1.3658970272883528;14;10
LTCUSDT;1.450629650542287;13;4
KSMUSDT;1.6791658932955147;12;5
XMRUSDT;5.899166982550159;11;6
RENUSDT;2.1359172205206693;15;5
RLCUSDT;6.777303657314533;12;3
ANCUSDT;0.23797250199906006;12;6
SOLBUSD;0.4130366005912509;9;6
AXSUSDT;3.2179311160144892;17;5
MTLUSDT;6.601708544725332;12;6
KNCUSDT;6.1744198666038415;16;6
GMTUSDT;0.06543025725466567;12;6
UNFIUSDT;3.2934494154445706;11;7
PEOPLEUSDT;0.4342503058288403;9;10
CVCUSDT;4.9636756578471415;11;5
ANTUSDT;1.7675881710829162;9;6
HBARUSDT;1.9901075842795883;9;5
DODOUSDT;4.241128296907688;14;7
EOSUSDT;2.8710417305330704;12;7
FTTBUSD;2.304309015247624;12;7
XTZUSDT;2.7699477027256454;12;5
BCHUSDT;2.928501821220941;15;4
OMGUSDT;0.9571064662209101;9;7
RAYUSDT;-0.37581591607260045;14;6
EGLDUSDT;3.1206501745772477;17;6
WAVESUSDT;4.833408552332033;11;6
C98USDT;3.7836729413484993;16;8
TRBUSDT;3.556588234479999;18;8
BNBBUSD;0.8406016003833798;15;8
NEARUSDT;5.041080421510062;12;6
ZILUSDT;-0.717793256302182;12;9
ONTUSDT;2.086299045994347;12;7
LITUSDT;2.4102097957063298;13;9
KAVAUSDT;-4.320282632623223;11;10
KLAYUSDT;-0.6345678094542333;13;8
SFPUSDT;3.959880682446321;5;5
LINAUSDT;7.589910543766791;18;11
XECUSDT;-0.8787653853735764;9;9
BANDUSDT;-0.5574330716306117;9;8
REEFUSDT;4.693993726733305;16;8
YFIIUSDT;1.001785427356043;9;9
AKROUSDT;4.525879588031945;12;4
BLZUSDT;3.822612900679865;12;7
ONEUSDT;1.2049129192498211;15;8
ADAUSDT;0.6829185377345435;13;7
RSRUSDT;4.26267788815017;12;6
TOMOUSDT;-1.6091527174837545;7;6
CELRUSDT;-1.2035261463450877;9;8
ICPUSDT;5.982851224083948;14;4
BTSUSDT;5.632102204508451;11;4
ATOMUSDT;2.1344397191244955;17;9
YFIUSDT;-0.591122619836865;15;12
RUNEUSDT;6.262875329721501;19;6
FTMUSDT;0.7342751776331333;15;8
BAKEUSDT;5.5060329412699325;14;9
CRVUSDT;-4.6552806912407725;7;7
AVAXUSDT;1.6133091231557455;19;7
CTSIUSDT;-0.09469998444178396;9;4
DUSKUSDT;2.311571048844092;10;6
ZECUSDT;0.8102604048260453;14;9
DOGEBUSD;3.4458937627497015;11;5
XRPUSDT;3.712762380586118;15;3
QTUMUSDT;4.592549944190419;21;5
CTKUSDT;0.5262034209189835;13;7
LRCUSDT;4.489278477785222;17;7
DOTUSDT;0.6028098929231399;11;8
STORJUSDT;-1.9515651032345913;14;6
CELOUSDT;4.08141733687193;15;13
DYDXUSDT;0.5490915220340646;8;5
BALUSDT;5.644242837433033;13;5
LUNAUSDT;-1.159700171018041;14;8
LINKUSDT;-0.030937121077044827;6;4
MASKUSDT;3.4465785590757028;19;6
XEMUSDT;1.7062349576573212;16;11
ALICEUSDT;-0.7549157122493096;13;8
GALAUSDT;2.4446040628435197;11;2
TRXUSDT;0.9611989759729194;11;7
ATAUSDT;1.151687533043363;12;9
APEUSDT;0.9634433427506655;10;6
LPTUSDT;1.177714030197604;9;5
COTIUSDT;5.629281604189419;16;6
VETUSDT;4.761353950560951;12;3
ZRXUSDT;4.459051837482448;11;6
1INCHUSDT;2.824917971354783;12;6
ETHUSDT;0.9856806972925255;12;8
DENTUSDT;2.8914238296549475;15;7
GRTUSDT;1.1185443055094613;15;9
DOGEUSDT;3.582187186935278;12;4
ETCUSDT;2.3241053887883463;7;3
GTCUSDT;0.7932636760635854;15;10
ZENUSDT;-1.0470864103736166;10;9
SXPUSDT;4.437095612448999;10;5
SCUSDT;2.6732099319223703;13;8
OCEANUSDT;5.198279875339021;16;6
XLMUSDT;2.8974182956040595;12;7
IOTXUSDT;1.657166851176304;14;5
BELUSDT;-0.9123677982045278;9;9
IOSTUSDT;2.07230271365402;13;10
ROSEUSDT;1.1961025070553597;14;6
API3USDT;0.8239984822419598;15;8
UNIUSDT;1.3324958180146198;14;8
CHRUSDT;-2.8668302749095718;6;6
FLOWUSDT;-2.1095483990778465;10;12
ADABUSD;1.1370189029960103;14;8
ENJUSDT;4.477041739859513;15;6
TLMUSDT;4.969321142285112;17;6
CHZUSDT;1.832838837034838;9;5
HNTUSDT;3.718993832202051;18;9
ICXUSDT;-3.1386494306622117;7;8
SANDUSDT;2.14875526092153;15;6
XRPBUSD;2.435860068043028;15;7
THETAUSDT;0.0830384272630722;10;6
ENSUSDT;3.3178626061627643;12;7
SOLUSDT;-0.14158198049132853;9;7
BTCUSDT;-0.21315189773624427;14;9
MATICUSDT;2.0428490429726938;19;6
AAVEUSDT;8.0220387720879;19;3
BATUSDT;1.3010779066524578;14;10
COMPUSDT;2.147699614289058;19;7
SRMUSDT;3.0200151048086052;15;9
ALGOUSDT;0.2795716232425004;10;5
IOTAUSDT;2.521763469568754;9;2
IMXUSDT;5.703713786712329;13;6
ARUSDT;6.9075825795708115;15;6
ANKRUSDT;5.427976420991952;11;3
SNXUSDT;-0.051340476217102804;9;6
DGBUSDT;-2.127956140347518;12;5
RVNUSDT;2.1335217597750784;11;4
FLMUSDT;7.07430340914033;16;7
STMXUSDT;2.7607524169118287;14;7

Profit: 317.4135585459102
Gain: 65.68345323741008
